paper_id,figure_label,panel_label,repo_url,commit_or_tag,script_path,run_command,language,dependencies_file,container_or_env,os,input_data_source,input_data_path,output_image_path,output_format,result,failure_reason,notes,log_path,screenshot_path,timestamp,run_command_styled,style_wrapper
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended5/ExtendedFig5b_dome_trigone.ipynb,python3 -m jupyter nbconvert --execute extended/extended5/ExtendedFig5b_dome_trigone.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended5/plots/ExtendedFig5_b.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01060_20260318_140931.log,,20260318_140931,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended5/ExtendedFig5b_dome_trigone.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended5/ExtendedFig5c.ipynb,python3 -m jupyter nbconvert --execute extended/extended5/ExtendedFig5c.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended5/plots/ExtendedFig5c_heatmap.pdf,pdf,failed,nonzero_exit,match_score=5; match_reason=dir_prefix+shared_tokens+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01061_20260318_140931.log,,20260318_140931,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended5/ExtendedFig5c.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended6/ExtendedFigure6.ipynb,python3 -m jupyter nbconvert --execute extended/extended6/ExtendedFigure6.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended6/figs/extFig6.ink.png,png,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01062_20260318_140931.log,,20260318_140931,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended6/ExtendedFigure6.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended7/ExtendedFigure7.ipynb,python3 -m jupyter nbconvert --execute extended/extended7/ExtendedFigure7.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended7/figs/extFig7a.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01063_20260318_140932.log,,20260318_140932,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended7/ExtendedFigure7.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended7/ExtendedFigure7_data.ipynb,python3 -m jupyter nbconvert --execute extended/extended7/ExtendedFigure7_data.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended7/figs/extFig7a.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01064_20260318_140933.log,,20260318_140933,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended7/ExtendedFigure7_data.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended8/ExtendedFig8c_tumors_sexbias.ipynb,python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8c_tumors_sexbias.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended8/plot/ExtendedFig8.genie-sex-regr.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01065_20260318_140935.log,,20260318_140935,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8c_tumors_sexbias.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended8/ExtendedFig8d.ipynb,python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8d.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended8/plot/ExtendedFig8.genie-sex-regr.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01066_20260318_140936.log,,20260318_140936,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8d.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended8/ExtendedFig8e_ptert_selection_bias.ipynb,python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8e_ptert_selection_bias.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended8/plot/ptert_binomial_test.png,png,failed,nonzero_exit,match_score=3; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01067_20260318_140937.log,,20260318_140937,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended8/ExtendedFig8e_ptert_selection_bias.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended8/ExtenededFig8a_power_analysis.ipynb,python3 -m jupyter nbconvert --execute extended/extended8/ExtenededFig8a_power_analysis.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended8/plot/power_profile_RBM10_ARID1A.png,png,failed,nonzero_exit,match_score=3; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01068_20260318_140937.log,,20260318_140937,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended8/ExtenededFig8a_power_analysis.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended9/ExtendedFig_9c_kinetics.ipynb,python3 -m jupyter nbconvert --execute extended/extended9/ExtendedFig_9c_kinetics.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended9/plot/Extended9A_mut_rate.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01069_20260318_140937.log,,20260318_140937,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended9/ExtendedFig_9c_kinetics.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,extended/extended9/ExtendedFig_9d.ipynb,python3 -m jupyter nbconvert --execute extended/extended9/ExtendedFig_9d.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,extended/extended9/plot/Extended9A_mut_rate.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01070_20260318_140938.log,,20260318_140938,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute extended/extended9/ExtendedFig_9d.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig1/Fig1.ipynb,python3 -m jupyter nbconvert --execute main/Fig1/Fig1.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig1/figs/fig1b.pdf,pdf,failed,nonzero_exit,match_score=4; match_reason=dir_prefix+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01071_20260318_140940.log,,20260318_140940,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig1/Fig1.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig1/load_data_f1.py,python3 main/Fig1/load_data_f1.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig1/figs/fig1b.pdf,pdf,needs_manual,missing_python_dep:consensus_variables,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3,logs/repro_runs/run_01072_20260318_083116.log,,20260318_083116,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig1/load_data_f1.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig1/plot_f1.py,python3 main/Fig1/plot_f1.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig1/figs/fig1b.pdf,pdf,needs_manual,missing_python_module_manual:consensus_variables,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3 | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | manual_dep,logs/repro_runs/run_01073_20260318_114628.log,,20260318_114628,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig1/plot_f1.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig2/Fig2a_allsamples_needles.ipynb,python3 -m jupyter nbconvert --execute main/Fig2/Fig2a_allsamples_needles.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig2/plot/Fig2a.RBM10.all_samples_needle.nolegend.pdf,pdf,failed,nonzero_exit,match_score=3; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01074_20260318_140941.log,,20260318_140941,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig2/Fig2a_allsamples_needles.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig2/Fig2bc_allsamples_omega.ipynb,python3 -m jupyter nbconvert --execute main/Fig2/Fig2bc_allsamples_omega.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig2/plot/Fig2b.FGFR3.all_samples.omega_side.pdf,pdf,failed,nonzero_exit,match_score=3; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01075_20260318_140941.log,,20260318_140941,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig2/Fig2bc_allsamples_omega.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig2/Fig2d_TERT.ipynb,python3 -m jupyter nbconvert --execute main/Fig2/Fig2d_TERT.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig2/plot/Fig2d.TERT.all_samples.needle.pdf,pdf,failed,nonzero_exit,match_score=4; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01076_20260318_140942.log,,20260318_140942,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig2/Fig2d_TERT.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig3/Fig3.ipynb,python3 -m jupyter nbconvert --execute main/Fig3/Fig3.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig3/figs/fig3a.pdf,pdf,failed,nonzero_exit,match_score=4; match_reason=dir_prefix+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01077_20260318_140942.log,,20260318_140942,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig3/Fig3.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig3/load_data_f3.py,python3 main/Fig3/load_data_f3.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig3/figs/fig3a.pdf,pdf,success,,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3,logs/repro_runs/run_01078_20260318_083119.log,,20260318_083119,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig3/load_data_f3.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig3/plot_f3.py,python3 main/Fig3/plot_f3.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig3/figs/fig3a.pdf,pdf,needs_manual,missing_python_module_manual:consensus_variables,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3 | missing_python_module:lifelines | retry_after_dep_install | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | manual_dep,logs/repro_runs/run_01079_20260318_140154.log,,20260318_140154,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig3/plot_f3.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig4/Fig4.ipynb,python3 -m jupyter nbconvert --execute main/Fig4/Fig4.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig4/figs/fig4a.above.pdf,pdf,failed,nonzero_exit,match_score=4; match_reason=dir_prefix+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01080_20260318_140943.log,,20260318_140943,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig4/Fig4.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig4/plot_f4.py,python3 main/Fig4/plot_f4.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig4/figs/fig4a.above.pdf,pdf,success,,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3,logs/repro_runs/run_01081_20260318_114629.log,,20260318_114629,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig4/plot_f4.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/Fig5a.ipynb,python3 -m jupyter nbconvert --execute main/Fig5/Fig5a.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/Fig5a_legend.pdf,pdf,failed,nonzero_exit,match_score=5; match_reason=dir_prefix+shared_tokens+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01082_20260318_140944.log,,20260318_140944,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig5/Fig5a.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/Fig5b.ipynb,python3 -m jupyter nbconvert --execute main/Fig5/Fig5b.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/Fig5a_legend.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01083_20260318_140945.log,,20260318_140945,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig5/Fig5b.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/Fig5ce.ipynb,python3 -m jupyter nbconvert --execute main/Fig5/Fig5ce.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/Fig5a_legend.pdf,pdf,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01084_20260318_140946.log,,20260318_140946,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig5/Fig5ce.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/Fig5d_TP53.ipynb,python3 -m jupyter nbconvert --execute main/Fig5/Fig5d_TP53.ipynb --to html,notebook,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/Fig5d_TP53_experimental_saturation_fig.half_violin.pdf,pdf,failed,nonzero_exit,match_score=6; match_reason=dir_prefix+shared_tokens+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_01085_20260318_140947.log,,20260318_140947,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute main/Fig5/Fig5d_TP53.ipynb --to html,
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/Fig5f_plot_TERT_mutation_freqs.py,python3 main/Fig5/Fig5f_plot_TERT_mutation_freqs.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/Fig5f_TERT_needleplots.pdf,pdf,needs_manual,missing_python_module_manual:consensus_variables,match_score=4; match_reason=dir_prefix+shared_tokens; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3 | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | missing_python_module:consensus_variables | manual_dep,logs/repro_runs/run_01086_20260318_114631.log,,20260318_114631,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig5/Fig5f_plot_TERT_mutation_freqs.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/discovery.py,python3 main/Fig5/discovery.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,main/Fig5/plots/saturationkinetics/legend_empirical_discovery_index.pdf,pdf,needs_manual,missing_python_dep:consensus_variables,match_score=5; match_reason=dir_prefix+shared_tokens+script_in_output; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3,logs/repro_runs/run_01087_20260318_083123.log,,20260318_083123,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig5/discovery.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/modules/__init__.py,,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,,,needs_manual,,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | invalid_cmd,,,,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig5/modules/__init__.py,python
10.1038/s41586-025-09521-x,,,https://github.com/bbglab/normal_bladder_paper,,main/Fig5/modules/analysis_utils.py,python3 main/Fig5/modules/analysis_utils.py,python,data/github_repos/bbglab__normal_bladder_paper/requirements.txt,,,,,,,success,,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09521-x | deps_found | inferred_python | python->python3,logs/repro_runs/run_01089_20260318_083124.log,,20260318_083124,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py main/Fig5/modules/analysis_utils.py,python
10.1038/s41586-025-09391-3,,,https://github.com/dasch-lab/K_pneumoniae-anti_capsule_mabs,,scripts/word_map_plot.py,python3 scripts/ST_KL_distribution.py,python,data/github_repos/dasch-lab__K_pneumoniae-anti_capsule_mabs/requirements.txt,,,,,,,needs_manual,missing_external_data,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09391-3 | deps_found | readme_cmd | python->python3 | missing_path:/nas/jhp/publication-figures/data/github_repos/dasch-lab__K_pneumoniae-anti_capsule_mabs/data/klebsiella_pneumoniae__kleborate.csv | missing_external_path,logs/repro_runs/run_01090_20260318_114631.log,,20260318_114631,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py scripts/word_map_plot.py,python
10.1038/s41586-025-08985-1,,,https://github.com/danzllab/LICONN,,Distortion_analysis/error_plot.m,"matlab -batch ""run('Distortion_analysis/error_plot.m')""",matlab,,,,,,Distortion_analysis/outputs/error_plot.png,png,needs_manual,missing_matlab,match_score=7; match_reason=dir_prefix+shared_tokens+script_in_output+output_in_script; paper_ids=10.1038/s41586-025-08985-1 | inferred_matlab,logs/repro_runs/run_01091_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh Distortion_analysis/error_plot.m,matlab
10.1038/s41586-025-09235-0,,,https://github.com/cortex-lab/alyx,,alyx/subjects/static/subjects/assets/js/chart.js,,,data/github_repos/cortex-lab__alyx/requirements.txt,,,,,,,needs_manual,,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09235-0 | deps_found,,,,PFC_STYLE_THEME=classic,
10.1126/science.adh2339,,,https://github.com/ctmaher/modendro,,R/plot_ci_detect.R,make available,r,data/github_repos/ctmaher__modendro/DESCRIPTION,,,,,man/figures/README-example_1.2-1.png,png,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1126/science.adh2339 | deps_found | readme_cmd,logs/repro_runs/run_01093_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic Rscript /nas/jhp/publication-figures/scripts/run_with_style.R R/plot_ci_detect.R,r
10.1126/science.adh2339,,,https://github.com/ctmaher/modendro,,R/plot_cp_detrend.R,make available,r,data/github_repos/ctmaher__modendro/DESCRIPTION,,,,,man/figures/README-example_1.2-1.png,png,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1126/science.adh2339 | deps_found | readme_cmd,logs/repro_runs/run_01094_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic Rscript /nas/jhp/publication-figures/scripts/run_with_style.R R/plot_cp_detrend.R,r
10.1126/science.adh2339,,,https://github.com/ctmaher/modendro,,R/plot_n_mon_corr.R,make available,r,data/github_repos/ctmaher__modendro/DESCRIPTION,,,,,man/figures/README-example_1.2-1.png,png,failed,nonzero_exit,match_score=2; match_reason=dir_prefix; paper_ids=10.1126/science.adh2339 | deps_found | readme_cmd,logs/repro_runs/run_01095_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic Rscript /nas/jhp/publication-figures/scripts/run_with_style.R R/plot_n_mon_corr.R,r
10.1038/s41586-024-08148-8,,,https://github.com/deepmind/dm-haiku,,haiku/_src/config.py,make specific,python,data/github_repos/deepmind__dm-haiku/requirements.txt,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1038/s41586-024-08148-8; 10.1126/science.adi2336; 10.1126/science.ade8450 | deps_found | readme_cmd,logs/repro_runs/run_01096_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py haiku/_src/config.py,python
10.1038/s41586-024-08148-8,,,https://github.com/deepmind/dm-haiku,,haiku/_src/config_test.py,make specific,python,data/github_repos/deepmind__dm-haiku/requirements.txt,,,,,,,needs_manual,non_figure_script_test,match_score=0; match_reason=; paper_ids=10.1038/s41586-024-08148-8; 10.1126/science.adi2336; 10.1126/science.ade8450 | deps_found | readme_cmd | test_script,logs/repro_runs/run_01097_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py haiku/_src/config_test.py,python
10.1038/s41586-024-08148-8,,,https://github.com/deepmind/dm-haiku,,haiku/config.py,make specific,python,data/github_repos/deepmind__dm-haiku/requirements.txt,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1038/s41586-024-08148-8; 10.1126/science.adi2336; 10.1126/science.ade8450 | deps_found | readme_cmd,logs/repro_runs/run_01098_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py haiku/config.py,python
10.1038/s41586-025-09663-y,,,https://github.com/di-0579/spatial_tri-omics,,Data_visualization/plot_spatialATAC_GAS.R,micromamba run -n pfc-r Rscript Data_visualization/plot_spatialATAC_GAS.R,r,,,,,,,,needs_manual,missing_rscript,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09663-y | inferred_r | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba,logs/repro_runs/run_01099_20260318_082315.log,,20260318_082315,PFC_STYLE_THEME=classic Rscript /nas/jhp/publication-figures/scripts/run_with_style.R Data_visualization/plot_spatialATAC_GAS.R,r
10.1038/s41586-025-09663-y,,,https://github.com/di-0579/spatial_tri-omics,,Data_visualization/plot_spatialRNA_EXP.R,micromamba run -n pfc-r Rscript Data_visualization/plot_spatialRNA_EXP.R,r,,,,,,,,needs_manual,missing_rscript,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09663-y | inferred_r | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba | rscript->micromamba,logs/repro_runs/run_01100_20260318_082316.log,,20260318_082316,PFC_STYLE_THEME=classic Rscript /nas/jhp/publication-figures/scripts/run_with_style.R Data_visualization/plot_spatialRNA_EXP.R,r
10.1126/science.adi2336,,,https://github.com/deepmind/jraph,,jraph/_src/graph.py,make running,python,data/github_repos/deepmind__jraph/requirements.txt,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1126/science.adi2336 | deps_found | readme_cmd | retry_numpy2 | retry_numpy2,logs/repro_runs/run_01101_20260318_154038.log,,20260318_154038,PFC_STYLE_THEME=classic python /nas/jhp/publication-figures/scripts/run_with_style.py jraph/_src/graph.py,python
